Date,bookValue,cashRatio,currentRatio,ebitPerShare,eps,fcfMargin,grossMargin,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,pretaxMargin,quickRatio,roaTTM,roeTTM,roicTTM,rotcTTM,salesPerShare,sgaToSale,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio
1977-03-31,36.72052852372751,0.6300221911984648,1.3756736490158832,0.8478879767789564,0.15642458564099243,0.4,0.6664476978857552,0.43305177331964134,0.4645869963563802,0.5276158930545509,0.47361942177661703,0.5918150314633206,0.5293201004445779,0.5831037608596789,0.5554527340796926,1.0714508085018266,0.0593949047097039,0.07811706132965682,0.0700919363771593,0.0468393403719229,0.2955198291347917,0.153968942827748,0.6403679668190418,0.48006710217242776,0.5318977908401452,3.0771466487161745
1977-06-30,28.916776085145347,0.5301992364139381,1.2758506942313566,-0.6022764707215686,-1.2937398618595326,0.4,0.6514794534655526,0.4756736557071609,0.5072088787438997,0.5702377754420704,0.5162413041641367,0.6344369138508401,0.5143518560243753,0.5681355164394762,0.54048448965949,0.9716278537173,0.036513073437987195,0.06071362134557079,0.06558149141791468,0.054496121468938216,-2.5152817992324343,0.12225287686868662,0.6829898492065614,0.5226889845599474,0.5745196732276648,2.777677784362594
1977-09-30,28.47657848688962,0.3830073659463485,1.128658823763767,0.9222397279032117,0.23077633676524784,0.4,0.5403651543385428,0.4414347024951879,0.47296992553192674,0.5359988222300974,0.48200235095216365,0.6001979606388671,0.4032375568973655,0.4570212173124665,0.4293701905324803,0.8244359832497103,0.0335214446010406,0.05823666043949215,0.05788275899326516,0.04085874657361493,0.5723086374714507,0.158272523892723,0.6487508959945884,0.4884500313479743,0.5402807200156918,2.336102172959826
1977-12-31,35.206459881476306,0.7935816625714832,1.5392331203889016,2.2379343858339706,1.5464709946960067,0.4,0.6161959187741032,0.3226343292676069,0.3541695523043457,0.41719844900251646,0.3632019777245826,0.48139758741128613,0.4790683213329259,0.5328519817480268,0.5052009549680406,1.235010279874845,0.07465011780466624,0.1442380196023401,0.11292143826593525,0.11176430701718544,3.228080267117673,0.15237281462499788,0.5299505227670074,0.3696496581203933,0.4214803467881108,3.56782506283523
1978-03-31,33.46056731271832,0.3960203603850695,1.1416718182024879,0.7134241880652479,0.021960796927283963,0.4,0.5884904080751239,0.40908453672262673,0.44061975975936557,0.5036486564575363,0.44965218517960254,0.567847794866306,0.45136281063394657,0.5051464710490475,0.4774954442690614,0.8374489776884313,0.04019655559139382,0.04753501831227217,0.07174263792066911,0.05860123465262401,0.04865442258399547,0.17056608367088022,0.6164007302220272,0.45609986557541315,0.5079305542431307,2.3751411562759888
1978-06-30,43.02285025787407,0.5037074241700022,1.2493588819874206,1.8153304735572144,1.1238670824192505,0.4,0.663777861996975,0.2958411072286051,0.32737633026534396,0.3904052269635147,0.3364087556855809,0.45460436537228444,0.5266502645557977,0.5804339249708986,0.5527828981909124,0.945136041473364,0.08462148601210934,0.13849991151341856,0.11874979688629818,0.12860925298192546,2.1339912994578563,0.17626024851733105,0.5031573007280057,0.34285643608139155,0.39468712474910905,2.698202347630787
1978-09-30,32.72622788934872,0.6753468693340329,1.4209983271514512,2.2393342955337454,1.5478709043957817,0.4,0.6149897153577891,0.28123672917037434,0.3127719522071132,0.3758008489052839,0.3218043776273501,0.4399999873140536,0.4778621179166118,0.5316457783317128,0.5039947515517266,1.1167754866373947,0.09527492310654669,0.1456172529345403,0.11253519758877131,0.09739674440592808,3.2391580047068915,0.14064254285914032,0.48855292266977485,0.32825205802316076,0.38008274669087827,3.2131206831228787
1978-12-31,29.093791753402865,0.537330520060288,1.2829819778777063,1.4274250430434718,0.735961651905508,0.4,0.6527521190719177,0.4453527852277947,0.47688800826453354,0.5399169049627043,0.4859204336847705,0.604116043371474,0.5156245216307404,0.5694081820458413,0.5417571552658551,0.9787591373636497,0.08537093396232437,0.16796220267305162,0.12670644236979767,0.11045912590984959,1.4273208915237743,0.14164241354062432,0.6526689787271952,0.4923681140805811,0.5441988027482987,2.799071635301644
1979-03-31,27.87161087530489,0.4981118539196234,1.243763311737042,0.5768271736404608,-0.1146362174975032,0.4,0.6038587463555671,0.46401782885062004,0.4955530518873589,0.5585819485855296,0.5045854773075958,0.6227810869942992,0.4667311489143898,0.5205148093294908,0.49286378254950464,0.9395404712229853,0.06142770220356562,0.024454709979058742,0.09996839789982757,0.08123106154689369,-0.2456150993224803,0.13741829014276874,0.6713340223500205,0.5110331577034065,0.562863846371124,2.6814156368796507
1979-06-30,26.659631175119223,0.6491038524365145,1.3947553102539327,0.6755390974158324,-0.015924293722131555,0.4,0.5742671068695566,0.4481986566590056,0.47973387969574444,0.5427627763939151,0.48876630511598135,0.6069619148026848,0.4371395094283793,0.4909231698434803,0.4632721430634941,1.0905324697398762,0.06368511499860967,0.035069348968804356,0.06752633503251393,0.05486483353165826,-0.03642840186867296,0.14155149613593873,0.655514850158406,0.495213985511792,0.5470446741795095,3.134391632430323
1979-09-30,34.91440235980167,0.509477251190533,1.2551287090079515,0.08684603572058813,-0.6046173554173758,0.4,0.5644052715374676,0.3931802390962731,0.4247154621330119,0.48774435883118267,0.43374788755324883,0.5519434972399524,0.42727767409629025,0.4810613345113912,0.45341030773140506,0.9509058684938949,0.023722141015369368,0.0803522035931947,0.06747668612537898,0.07021157710242945,-1.415045512724638,0.1368669329853462,0.6004964325956736,0.4401955679490595,0.492026256616777,2.715511828692379
1979-12-31,35.55792261255056,0.40178452564927736,1.1474359834666958,0.38733580294283704,-0.3041275881951269,0.4,0.6115904354633781,0.5101373924202213,0.5416726154569601,0.6047015121551308,0.5507050408771971,0.6689006505639005,0.4744628380222008,0.5282464984373018,0.5005954716573155,0.8432131429526393,0.022602172208217648,0.11897976581533495,0.06818742499095942,0.05568088282940051,-0.6409934853125343,0.17247733300609497,0.7174535859196217,0.5571527212730077,0.6089834099407252,2.3924336520686125
1980-03-31,28.094894756300405,0.5926560091696345,1.338307466987053,1.3520664760357544,0.6606030848977904,0.4,0.6135158562692177,0.34103627950350124,0.3725715025402401,0.4356003992384108,0.381603927960477,0.49979953764718055,0.47638825882804037,0.5301719192431413,0.5025208924631551,1.0340846264729964,0.08435772009382593,0.1245452051123919,0.064870553881134,0.06739341876002275,1.386690525335229,0.171903049472917,0.5483524730029018,0.38805160835628766,0.43988229702400516,2.9650481026296838
1980-06-30,35.38299932449763,0.6899140205210881,1.4355654783385066,1.9846362113649414,1.2931728202269774,0.4,0.5410250911919188,0.28165568340343966,0.3131909064401785,0.37621980313834924,0.3222233318604154,0.4404189415471189,0.40389749375074147,0.45768115416584243,0.4300301273858563,1.13134263782445,0.030661907481746582,0.1480630232958116,0.06590097907330109,0.04887029243480597,3.201735193298915,0.158566370439393,0.48897187690284016,0.3286710122562261,0.3805017009239436,3.256822136684044
1980-09-30,37.80997539227107,0.610981218071673,1.3566326758890914,3.061537061708943,2.370073670570979,0.4,0.7087906551793491,0.23121082788902192,0.26274605092576075,0.3257749476239315,0.27177847634599767,0.3899740860327012,0.5716630577381718,0.6254467181532728,0.5977956913732866,1.0524098353750349,0.07611855589184885,0.16189201473500447,0.11190524025454729,0.0947402469946151,4.145927637773823,0.08073758590697647,0.4385270213884224,0.27822615674180834,0.33005684540952585,3.0200237293357994
1980-12-31,26.617571258539257,0.4589211974144978,1.204572655231916,1.7449257034754269,1.053462312337463,0.4,0.670233137261088,0.3551737798740643,0.3867090029108031,0.44973789960897387,0.39574142833104003,0.5139370380177436,0.5331055398199107,0.5868892002350117,0.5592381734550255,0.9003498147178595,0.07227495669502855,0.15411841824805567,0.0773830795707871,0.05449460046912555,1.9760858472664433,0.13963591607132778,0.5624899733734648,0.4021891087268507,0.4540197973945682,2.563843667364273
1981-03-31,26.68509799198468,0.6274481608061167,1.373099618623535,-0.3312262578855232,-1.0226896490234871,0.4,0.5889581972522829,0.41263595099412803,0.44417117403086687,0.5072000707290376,0.4532035994511037,0.5713992091378073,0.4518305998111056,0.5056142602262066,0.47796323344622044,1.0688767781094783,0.06655003605028104,0.040037329602765216,0.07667254256285137,0.06545357269940592,-2.263436007767153,0.13246985927167448,0.6199521444935285,0.45965127984691445,0.5114819685146319,3.0694245575391297
1981-06-30,34.21555440669043,0.7001753041892663,1.4458267620066847,-0.3256365394222642,-1.0170999305602282,0.4,0.5506190114742737,0.4943653320472001,0.525900555083939,0.5889294517821096,0.5349329805041759,0.6531285901908793,0.4134914140330964,0.4672750744481974,0.4396240476682112,1.1416039214926281,0.04689507627376886,0.1267016082574083,0.039675150485103075,0.04151820556766263,-2.459784885590921,0.1459713865665671,0.7016815255466006,0.5413806608999866,0.593211349567704,3.287605987688579
1981-09-30,35.403931658904504,0.6024117365719267,1.348063194389345,2.6552211097353404,1.9637577185973765,0.4,0.6684652171572858,0.29951796816768955,0.3310531912044284,0.39408208790259913,0.3400856166246653,0.4582812263113688,0.5313376197161085,0.5851212801312095,0.5574702533512232,1.0438403538752885,0.07442963335233946,0.1507930631939928,0.14292519060124867,0.11900615982768986,3.69587555205785,0.1530017080521994,0.50683416166709,0.34653329702047597,0.3983639856881935,2.9943152848365604
1981-12-31,37.71581382249873,0.7318101530730293,1.4774616108904477,1.3549214608397353,0.6634580697017713,0.4,0.5744676449952498,0.3009134197377787,0.3324486427745175,0.39547753947268827,0.34148106819475443,0.45967667788145794,0.4373400475540725,0.4911237079691735,0.46347268118918733,1.1732387703763911,0.0724959778437212,0.14877921554093476,0.1019405465295496,0.09545665444174377,1.5170302226204009,0.09447291088806697,0.5082296132371792,0.3479287485905651,0.3997594372582826,3.3825105343398683
1982-03-31,28.693221607795206,0.654298567579853,1.3999500253972714,0.7104024306532375,0.01893903951527348,0.4,0.6088833224718565,0.35603113323627855,0.3875663562730174,0.45059525297118813,0.3965987816932543,0.5147943913799579,0.4717557250306792,0.5255393854457802,0.497888358665794,1.0957271848832149,0.047169144274069943,0.1201025954238189,0.07569060662908712,0.07201556738683541,0.040145860474807886,0.1735992481323647,0.5633473267356791,0.40304646208906497,0.4548771507567825,3.149975777860339
1982-06-30,36.86135596375314,0.6114267437411977,1.357078201558616,2.553100455252472,1.861637064114508,0.4,0.6308858394978389,0.2632929632556777,0.2948281862924165,0.35785708299058727,0.30386061171265344,0.42205622139935695,0.49375824205666163,0.5475419024717626,0.5198908756917764,1.0528553610445595,0.07851609021180057,0.15519205493821125,0.1130946998959876,0.09681639048948319,3.7703412430346313,0.16686024705759167,0.4706091567550782,0.3103082921084641,0.3621389807761816,3.021360306344373
