Date,bookValue,cashRatio,currentRatio,ebitPerShare,eps,fcfMargin,grossMargin,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,pretaxMargin,quickRatio,roaTTM,roeTTM,roicTTM,rotcTTM,salesPerShare,sgaToSale,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio
1977-03-31,34.160325789695065,0.5397117926900828,1.3113565489174137,-0.1256329186346049,-0.9891252849642171,0.4,0.6974233589480314,0.3327287696891274,0.3987561981740439,0.43326263440543333,0.40940605057253737,0.43552968647758983,0.539816668412107,0.6034132169643512,0.549816668412107,0.819631042217396,0.017587705092256253,0.16924119985981262,0.1078461258582457,0.08486034327504652,-1.8323355739899068,0.10363704558112827,0.4938709867148818,0.3605261813628572,0.45660573260980464,2.6706993838248927
1977-06-30,29.313707695876147,0.554185983890483,1.325830740117814,1.3291281890271642,0.46563582269755194,0.38896927854243407,0.5599698552280522,0.39703550111565006,0.46306292960056655,0.497569365831956,0.47371278199906003,0.49983641790411254,0.40236316469212774,0.465959713244372,0.41236316469212775,0.8341052334177963,0.05457950934322338,0.16684978674243342,0.12160371833034564,0.11564067486952448,1.1572526104715324,0.17574741770025895,0.5581777181414045,0.42483291278937985,0.5209124640363273,2.7141219574260935
1977-09-30,34.76764199889293,0.5818946297812433,1.3535393860085743,0.26942083117114957,-0.5940715351584627,0.4,0.6716525248686193,0.3938613654949533,0.4598887939798698,0.49439523021125925,0.47053864637836323,0.49666228228341575,0.5140458343326948,0.5776423828849391,0.5240458343326948,0.8618138793085566,0.09522979384106431,0.14288944698197267,0.10844038172050968,0.09435080245635169,-1.1556781428443101,0.1516678172962773,0.5550035825207077,0.4216587771686831,0.5177383284156305,2.797247895098374
1977-12-31,34.48047709398378,0.6312805764631381,1.4029253326904692,0.2617837571076228,-0.6017086092219894,0.39843227581693386,0.5689381428403223,0.37962762077478895,0.44565504925970545,0.4801614854910949,0.45630490165819887,0.4824285375632514,0.4113314523043978,0.4749280008566421,0.42133145230439784,0.9111998259904515,0.08572800976000519,0.11499806571242438,0.09885814796841493,0.07935907035473123,-1.4628315093607447,0.1249893580300075,0.5407698378005433,0.40742503244851874,0.5035045836954661,2.9454057351440586
1978-03-31,30.654123210402677,0.5955643381839439,1.367209094411275,1.5773034782223259,0.7138111118927135,0.4,0.6449150284182673,0.4490273901456603,0.5150548186305768,0.5495612548619662,0.5257046710290703,0.5518283069341227,0.48730833788234285,0.5509048864345871,0.49730833788234285,0.8754835877112572,0.0742839033165513,0.14989139832341403,0.089388627665951,0.07004671864195604,1.4648038139356814,0.14532293680613084,0.6101696071714147,0.4768248018193901,0.5729043530663375,2.838257020306476
1978-06-30,34.86440132902936,0.644373538539148,1.416018294766479,1.8900578267257302,1.0265654603961178,0.4,0.5910563690195709,0.35546421575460263,0.4214916442395191,0.45599808047090856,0.4321414966380126,0.45826513254306506,0.43344967848364646,0.49704622703589074,0.44344967848364647,0.9242927880664613,0.06605780836821963,0.17889907812519973,0.09820697266766328,0.10716416781707043,2.3683613377852555,0.14439138986932168,0.516606432780357,0.3832616274283324,0.47934117867527987,2.9846846213720886
1978-09-30,33.49737077412311,0.5632829924210705,1.3349277486484015,1.724884083152229,0.8613917168226166,0.4,0.5674837234139242,0.3610386303705718,0.4270660588554883,0.46157249508687775,0.4377159112539818,0.46383954715903425,0.4098770328779997,0.473473581430244,0.4198770328779997,0.8432022419483838,0.05595674504598182,0.16315655748101732,0.10457742267348172,0.09553526902494175,2.101585714071983,0.13587477530335274,0.5221808473963262,0.3888360420443016,0.48491559329124906,2.741412983017856
1978-12-31,38.08763495594137,0.5670017955702512,1.338646551797582,2.019554182078654,1.1560618157490414,0.4,0.6639763048235124,0.33074952446979095,0.39677695295470744,0.4312833891860969,0.4074268053532009,0.43355044125825337,0.506369614287588,0.5699661628398323,0.516369614287588,0.8469210450975644,0.041928744461764644,0.11443439144171046,0.0849815287970882,0.06621736093619605,2.2830394698455714,0.10897521036576405,0.4918917414955453,0.35854693614352073,0.4546264873904682,2.752569392465398
1979-03-31,28.706137514203753,0.6768864031368642,1.4485311593641952,1.5551434762786154,0.6916511099490031,0.4,0.6134708302314767,0.41378814046248646,0.47981556894740296,0.5143220051787923,0.4904654213458964,0.5165890572509488,0.4558641396955523,0.5194606882477966,0.4658641396955523,0.9568056526641775,0.04046497584696624,0.1984061601825808,0.07367577501343137,0.05282556974991037,1.5172307925140165,0.136917622362316,0.5749303574882408,0.44158555213621625,0.5376651033831636,3.0822232151652367
1979-06-30,49.21096193522137,0.5784194207818216,1.3500641770091526,0.8708911825412273,0.007398816211615145,0.4,0.6049841739906675,0.548868353446711,0.6148957819316275,0.6494022181630169,0.625545634330121,0.6516692702351734,0.44737748345474304,0.5109740320069873,0.45737748345474305,0.8583386703091349,0.07582685848407363,0.08549209794043602,0.0760582310067984,0.07102654006668346,0.016538195338933755,0.11559531537691044,0.7100105704724654,0.5766657651204408,0.6727453163673882,2.786822268100109
1979-09-30,39.73016683910617,0.770385838082811,1.542030594310142,1.7507912941928154,0.8872989278632031,0.4,0.5804336343186389,0.377439218427667,0.4434666469125835,0.4779730831439729,0.45411649931107695,0.48024013521612946,0.42282694378271446,0.48642349233495874,0.43282694378271447,1.0503050876101243,0.10172978199002196,0.23237086846071323,0.10115463647838455,0.08007623529345445,2.098491926567421,0.12343354983577273,0.5385814354534214,0.40523663010139677,0.5013161813483442,3.3627215200030776
1979-12-31,23.1040536930318,0.5418138485348791,1.31345860476221,0.587327770345306,-0.2761645959843062,0.4,0.6751082196900031,0.4493913215062447,0.5154187499911612,0.5499251862225506,0.5260686023896547,0.5521922382947071,0.5175015291540787,0.5810980777063229,0.5275015291540787,0.8217330980621924,0.07737434893331782,0.11562001935101308,0.09326844625223986,0.07013381418472116,-0.533649816331426,0.15165730065849628,0.6105335385319991,0.4771887331799745,0.5732682844269219,2.6770055513592816
1980-03-31,30.40060802422145,0.5102925965160879,1.281937352743419,1.1254036006114998,0.26191123428188756,0.4,0.5826898085345729,0.5114154379009491,0.5774428663858656,0.611949302617255,0.5880927187843591,0.6142163546894115,0.4250831179986484,0.4886796665508927,0.4350831179986484,0.7902118460434013,0.0528439411345094,0.12328957700200724,0.1273415914411246,0.10342920560170106,0.6161412278968,0.14751751243168273,0.6725576549267035,0.5392128495746789,0.6352924008216263,2.582441795302908
1980-06-30,39.41755633836984,0.5378996016442938,1.3095443578716248,-0.17526342913429482,-1.038755795463907,0.4,0.6111073576356086,0.4427865947834174,0.5088140232683339,0.5433204594997233,0.5194638756668274,0.5455875115718798,0.4535006670996842,0.5170972156519285,0.4635006670996842,0.8178188511716071,0.0683039505378219,0.10938323606479844,0.08611511924496396,0.09471775586675599,-2.2905276018823977,0.1646935032601583,0.6039288118091718,0.4705840064571472,0.5666635577040946,2.665262810687526
1980-09-30,26.86196788108083,0.5182975206051883,1.2899422768325193,2.031277969652717,1.1677856033231049,0.4,0.5450667915924201,0.3100920879083033,0.3761195163932198,0.4106259526246092,0.38676936879171325,0.4128930046967657,0.38746010105649564,0.4510566496087399,0.39746010105649565,0.7982167701325016,0.08220650565223318,0.09331247687213379,0.13186043932042146,0.12702339204318067,3.0139505981103065,0.12822709321223763,0.47123430493405766,0.33788949958203307,0.4339690508289805,2.606456567570209
