Date,bookValue,cashRatio,currentRatio,ebitPerShare,eps,fcfMargin,grossMargin,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,pretaxMargin,quickRatio,roaTTM,roeTTM,roicTTM,rotcTTM,salesPerShare,sgaToSale,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio
1977-03-31,26.770694927410144,0.36805568521772386,1.0755248022309027,5.067604745131698,4.03170370127946,0.4,0.5515947766186663,0.2550136657682282,0.312762024014118,0.35382676761624265,0.3329045897113745,0.36358754184618514,0.38214384236892823,0.44060892920086525,0.39214384236892824,0.7764230034995725,0.04520735087746061,0.045471041491901024,0.014257445112599694,0.007447923850126289,10.550225476058262,0.15304082874074837,0.41256289083043823,0.2993326759398799,0.3795560308838307,2.220003490948199
1977-06-30,24.256870993705878,0.15163354660396305,0.8591026636171419,6.79743400761582,5.761532963763582,0.33683338149169356,0.501330871841733,0.24290840570665076,0.30065676395254054,0.3417215075546652,0.320799329649797,0.35148228178460766,0.3318799375919949,0.39034502442393193,0.3418799375919949,0.5600008648858117,-0.010650296944074076,-0.023808430305203576,-0.00017006247607302336,-0.000967018804433525,17.360293019117865,0.17064803716499855,0.40045763076886076,0.2872274158783024,0.36745077082225325,1.5707370751069167
1977-09-30,32.899685136552264,0.5247831237111872,1.2322522407243661,5.167726702542448,4.13182565869021,0.355651372850234,0.5232077570598993,0.22236546614173575,0.28011382438762555,0.3211785679897502,0.30025639008488203,0.3309393422196927,0.35375682281016124,0.41222190964209826,0.36375682281016125,0.9331504419930359,0.016724140812776143,-0.01484790360613798,0.018461722129573928,0.019253696744442217,11.679847263066069,0.2168716761902749,0.3799146912039458,0.26668447631338743,0.34690783125733826,2.6901858064285893
1977-12-31,22.317814161786426,0.15990501507852606,0.867374132091705,6.777790267075198,5.74188922322296,0.3983365899905139,0.5671443028483673,0.18127218879151819,0.239020547037408,0.28008529063953264,0.25916311273466447,0.2898460648694751,0.3976933685986292,0.4561584554305662,0.4076933685986292,0.5682723333603747,0.013738736691112726,0.0473777099255436,0.024447490635164416,0.023871809213289873,14.437980807816647,0.14450743884859732,0.3388214138537282,0.22559119896316987,0.3058145539071207,1.595551480530606
1978-03-31,26.6712846820488,0.46941435636191076,1.1768834733750897,6.682100785561902,5.646199741709664,0.3875459722439111,0.5670707830126125,0.34977549513730455,0.40752385338319436,0.448588596985319,0.42766641908045083,0.4583493712152615,0.39761984876287443,0.45608493559481145,0.40761984876287444,0.8777816746437594,0.043059838985245506,0.03187625207900026,0.02088906607812035,0.024033116065176927,14.199994691605161,0.1589099179027881,0.5073247201995146,0.39409450530895623,0.47431786025290706,2.52407950438076
1978-06-30,31.538449837764396,0.4280699281253024,1.1355390451384815,6.055607383524346,5.0197063396721076,0.4,0.657163891214342,0.18483459720003892,0.24258295544592873,0.28364769904805337,0.2627255211431852,0.29340847327799585,0.487712956964604,0.546178043796541,0.497712956964604,0.8364372464071512,0.02251632724640157,0.09141161912612829,0.054893327335471045,0.046786125230506764,10.29233746610594,0.23029575477064573,0.34238382226224895,0.2291536073716906,0.30937696231564144,2.4000462196709353
1978-09-30,23.98973044389649,0.29430900452478603,1.0017781215379649,8.397346748999647,7.361445705147409,0.4,0.5902439426971983,0.09459570274506154,0.15234406099095132,0.19340880459307597,0.1724866266882078,0.20316957882301845,0.4207930084474602,0.4792580952793972,0.4307930084474602,0.7026763228066346,0.022442352626381223,0.0646405115607967,0.06973805521165408,0.053537155094692944,17.494220572504002,0.12744579166882902,0.25214492780727155,0.13891471291671323,0.21913806786066403,1.9987634488693855
1978-12-31,20.502758219066077,0.19605621789140426,0.9035253349045832,6.464303731567896,5.428402687715658,0.4,0.6119111673598644,0.17529034978862407,0.23303870803451388,0.2741034516366385,0.25318127373177035,0.283864225866581,0.44246023311012633,0.5009253199420634,0.45246023311012634,0.6044235361732531,0.05824129529403223,0.08708936498442454,0.037380209585644204,0.016028761796245992,12.268679265385085,0.20443645481411,0.3328395748508341,0.21960935996027575,0.2998327149042266,1.7040050889692406
1979-03-31,18.019261686268393,0.24225338078392455,0.9497224977971035,5.130967215840009,4.095066171987771,0.3349669582485172,0.5231690458184927,0.132086661040124,0.18983501928601382,0.23089976288813846,0.2099775849832703,0.24066053711808094,0.3537181115687546,0.4121831984006916,0.3637181115687546,0.6506206990657732,-0.010998083272770798,-0.012416848450695551,0.059103519456496854,0.0596800567679748,11.577202405118532,0.15716267575122495,0.28963588610233404,0.1764056712117757,0.2566290261557265,1.8425965776468014
1979-06-30,26.80621114067513,0.4406416273100318,1.1481107443232108,5.792058542529017,4.756157498676779,0.4,0.5805717791974054,0.29785046601698706,0.35559882426287687,0.3966635678650015,0.37574138996013334,0.406424342094944,0.4111208449476674,0.4695859317796044,0.4211208449476674,0.8490089455918806,0.04039902242254777,0.014959869705832761,0.04130678619211048,0.024913494143632395,11.568757841218687,0.20617066773738693,0.4553996910791971,0.34216947618863874,0.4223928311325896,2.437761317225123
1979-09-30,22.116923089103757,0.3597147601132476,1.0671838771264266,5.803879052270761,4.767978008418523,0.35076025225391666,0.5798260252542692,0.2768376639569838,0.3345860222028736,0.37565076580499823,0.35472858790013007,0.3854115400349407,0.4103750910045311,0.46884017783646814,0.42037509100453113,0.7680820783950963,-0.007126219360099606,0.06078129567099253,0.02344639271889092,0.024569374151635077,11.61858532092504,0.19216974469039017,0.4343868890191938,0.32115667412863547,0.4013800290725863,2.1949807156347707
1979-12-31,26.518895692437916,0.31592082003434074,1.0233899370475197,5.44191838587319,4.406017342020951,0.390957401649397,0.5374282194293646,0.3338508319819543,0.3915991902278441,0.43266393382996876,0.4117417559251006,0.44242470805991124,0.3679772851796265,0.42644237201156354,0.37797728517962653,0.7242881383161894,-0.008109740252862874,0.00724691346406634,0.014693276117850101,0.0059948446112014706,11.97361228389457,0.19836898763591654,0.49140005704416434,0.378169842153606,0.4583931970975568,2.0635988953980497
1980-03-31,22.906550310246402,0.4180343867092401,1.125503503722419,6.1764094233958975,5.140508379543659,0.4,0.6403843802721955,0.22939461268460556,0.28714297093049534,0.32820771453262,0.3072855366277518,0.33796848876256247,0.4709334460224574,0.5293985328543944,0.4809334460224574,0.8264017049910888,0.05130434929372552,0.07995369757011273,0.017984450285690394,0.011120056442604484,10.915572939150564,0.23252161505886718,0.38694383774681557,0.2737136228562572,0.35393697780020805,2.369939595422748
1980-06-30,26.38940867193726,0.43552542559500035,1.1429945426081793,5.812544321666552,4.776643277814314,0.4,0.5830413928415383,0.29316089594297434,0.35090925418886415,0.3919739977909888,0.3710518198861206,0.4017347720209313,0.41359045859180027,0.4720555454237373,0.4235904585918003,0.8438927438768491,0.0026692047999922267,0.002352476916371079,0.01530771890044777,0.010639586784875676,11.549210525982415,0.19878103059632973,0.45071012100518437,0.337479906114626,0.41770326105857686,2.4224127120800287
1980-09-30,18.837757453576433,0.3212285044149461,1.0286976214281252,5.665505195008106,4.629604151155868,0.3451276918198719,0.4769058364960657,0.1931176055207296,0.2508659637666194,0.29193070736874405,0.2710085294638759,0.30169148159868653,0.30745490224632765,0.3659199890782647,0.31745490224632766,0.7295958226967949,0.02650511376650396,0.03363961748721795,0.02747248614739542,0.015344296020932461,15.057831627764086,0.20192299044196932,0.3506668305829396,0.23743661569238128,0.3176599706363321,2.079521948539866
