Date,Open,High,Low,Close,Volume
1977-03-11,71.77397143758216,72.569651961888,71.33957979056649,71.77397143758216,535584
1977-03-14,71.77397143758216,71.77397143758216,70.17653209452605,71.04374226247175,398332
1977-03-15,71.04374226247175,72.30046223253083,70.54155405314283,71.35476934930509,542805
1977-03-16,71.35476934930509,71.35476934930509,69.573231326058,70.25500152796339,530049
1977-03-17,70.25500152796339,70.25500152796339,65.35175423665319,65.691477719979,496471
1977-03-18,65.691477719979,67.72807391746335,65.691477719979,67.44148262809242,511056
1977-03-21,67.44148262809242,71.35590185612806,67.44148262809242,70.5088963754165,589156
1977-03-22,70.5088963754165,72.07312459277115,70.5088963754165,71.98922768265567,463183
1977-03-23,71.98922768265567,73.52659059862037,71.98922768265567,72.44867150074246,478319
1977-03-24,72.44867150074246,75.94667973296289,72.44867150074246,75.30929332412516,566448
1977-03-25,75.30929332412516,76.2306390360121,75.30929332412516,76.15208755868753,420510
1977-03-28,76.15208755868753,76.98551909208913,75.300219798125,76.36514528004848,426816
1977-03-29,76.36514528004848,76.36514528004848,75.55389935934939,75.99680123895486,527034
1977-03-30,75.99680123895486,75.99680123895486,73.69732772585733,73.74624361655674,488991
1977-03-31,73.74624361655674,76.79979565738105,73.74624361655674,76.01547116953239,571132
1977-04-01,76.01547116953239,76.01547116953239,70.93443202419229,71.52429459758015,499107
1977-04-04,71.52429459758015,71.52429459758015,70.44030667804614,70.5877097013895,524020
1977-04-05,70.5877097013895,72.72796931560785,70.5877097013895,72.16624504195131,572668
1977-04-06,72.16624504195131,72.22364577405621,71.77274237698184,71.85988295398423,615023
1977-04-07,71.85988295398423,71.85988295398423,66.32022351309074,67.10252698447593,458037
1977-04-08,67.10252698447593,67.10252698447593,65.05255513802473,65.96993704430902,491726
1977-04-11,65.96993704430902,67.39261012320867,65.96993704430902,66.97288201836223,602696
1977-04-12,66.97288201836223,67.54180547547483,66.50615954176422,67.1541019913751,552016
1977-04-13,67.1541019913751,67.1541019913751,65.48969516094898,65.98298247673478,526263
1977-04-14,65.98298247673478,65.98298247673478,62.68184675954947,63.000805919378706,508472
1977-04-15,63.000805919378706,66.1769677637793,63.000805919378706,65.22057698444122,500166
1977-04-18,65.22057698444122,69.24906534776595,65.22057698444122,68.9033004079785,412991
1977-04-19,68.9033004079785,71.72306509733268,68.9033004079785,71.54768723408671,485147
1977-04-20,71.54768723408671,73.97808094597478,71.54768723408671,72.97498260796131,380628
1977-04-21,72.97498260796131,73.6086201523789,72.39777791891343,73.0116198722062,466909
1977-04-22,73.0116198722062,77.85708003822285,73.0116198722062,77.12022978717226,470193
1977-04-25,77.12022978717226,77.12022978717226,73.65458126146319,73.99357447336097,431176
1977-04-26,73.99357447336097,74.50012000047975,73.37133016658419,74.244359499875,331366
1977-04-27,74.244359499875,77.65637043208642,74.244359499875,76.61774543880587,495928
1977-04-28,76.61774543880587,76.61774543880587,73.70007186397308,73.91856748739998,623610
1977-04-29,73.91856748739998,75.22456881845113,73.91856748739998,74.59129846106181,336912
1977-05-02,74.59129846106181,74.59129846106181,72.1813942940425,72.97198578743638,361464
1977-05-03,72.97198578743638,75.80916608181722,72.97198578743638,75.0709143455468,661345
1977-05-04,75.0709143455468,75.24882752722735,73.70560912514297,74.23536660361015,387869
1977-05-05,74.23536660361015,74.23536660361015,73.37663421870599,73.85684729612446,605473
1977-05-06,73.85684729612446,75.53386164045999,73.85684729612446,75.52674150641505,400510
1977-05-09,75.52674150641505,76.21770139923005,74.88480449174884,75.65898789139611,437222
1977-05-10,75.65898789139611,81.09219677351771,75.65898789139611,80.70405110937297,538645
1977-05-11,80.70405110937297,82.88437219917283,80.70405110937297,81.91019805724251,557730
1977-05-12,81.91019805724251,83.77950074949776,81.91019805724251,83.29940618792104,469145
1977-05-13,83.29940618792104,83.95278997098082,82.09351995382315,82.8401775831747,365025
1977-05-16,82.8401775831747,86.6180405452957,82.8401775831747,86.52026818237694,434249
1977-05-17,86.52026818237694,86.52026818237694,83.07224767623644,83.50152269416753,409177
1977-05-18,83.50152269416753,85.015284629115,83.50152269416753,84.54040844896869,443735
1977-05-19,84.54040844896869,84.54040844896869,82.29785834992647,82.89789715527976,454992
1977-05-20,82.89789715527976,83.76649781029519,82.89789715527976,83.25969488417357,553958
1977-05-23,83.25969488417357,83.25969488417357,78.56008555851108,79.60661021656169,500022
1977-05-24,79.60661021656169,87.49123694804616,79.60661021656169,86.2031526262601,585693
1977-05-25,86.2031526262601,86.59408179454518,85.88507405834655,86.47542246545363,542843
1977-05-26,86.47542246545363,90.34428599677054,86.47542246545363,89.21872278864322,438584
