Date,Open,High,Low,Close,Volume
1977-03-11,133.89883268061308,134.22996991783054,133.2859999763776,133.89883268061308,602413
1977-03-14,133.89883268061308,136.830344714164,133.89883268061308,136.5554684048697,520435
1977-03-15,136.5554684048697,140.83752908761423,136.5554684048697,139.15561174423425,531576
1977-03-16,139.15561174423425,146.26093781108355,139.15561174423425,144.61252942775127,647888
1977-03-17,144.61252942775127,144.61252942775127,142.78225592941425,144.2256496932097,472852
1977-03-18,144.2256496932097,144.2256496932097,141.39789061855862,142.47466091105667,489907
1977-03-21,142.47466091105667,147.54111338598446,142.47466091105667,146.91316673265032,558063
1977-03-22,146.91316673265032,151.95068786346604,146.91316673265032,150.25929127590499,494103
1977-03-23,150.25929127590499,150.25929127590499,148.08665737844115,149.55556025307655,458639
1977-03-24,149.55556025307655,154.28770116217507,149.55556025307655,152.94380414852967,462398
1977-03-25,152.94380414852967,154.03942577573582,152.6775753070034,152.75695030595568,493123
1977-03-28,152.75695030595568,154.73207857550793,152.31253800113674,154.0686058355174,432312
1977-03-29,154.0686058355174,155.86378798650293,151.88640610292038,153.73571179920498,493001
1977-03-30,153.73571179920498,157.11483848683505,153.73571179920498,156.29690321971594,519017
1977-03-31,156.29690321971594,156.58921837907687,154.25588197867683,156.13848729612658,549409
1977-04-01,156.13848729612658,156.13848729612658,153.8985218912153,154.59093605458244,506212
1977-04-04,154.59093605458244,155.0026064344758,153.00392007395993,154.52775767438354,483275
1977-04-05,154.52775767438354,156.87144927218645,154.52775767438354,156.47110101210586,455835
1977-04-06,156.47110101210586,156.47110101210586,154.80623313294265,155.70732053763027,446559
1977-04-07,155.70732053763027,156.5978135447446,154.6548418211435,156.49343843020924,460848
1977-04-08,156.49343843020924,156.49343843020924,152.0163001465229,152.63229770564718,614667
1977-04-11,152.63229770564718,157.60546165972394,152.63229770564718,155.50203619675239,442137
1977-04-12,155.50203619675239,157.50639138660418,155.46507127226545,155.97122216071412,553050
1977-04-13,155.97122216071412,159.5102071723124,155.13769083533964,157.39237514369592,522575
1977-04-14,157.39237514369592,159.92542555206174,157.32497741731433,158.03065052573984,415335
1977-04-15,158.03065052573984,161.24618021433105,158.03065052573984,160.9710179239687,379073
1977-04-18,160.9710179239687,168.64857727094738,160.9710179239687,168.18501175976365,349853
1977-04-19,168.18501175976365,173.31865245887354,168.18501175976365,173.2895880801126,604307
1977-04-20,173.2895880801126,173.80427203361862,169.50418216790183,171.2610655532118,491370
1977-04-21,171.2610655532118,171.2610655532118,167.91328072149318,170.29671458071002,517436
1977-04-22,170.29671458071002,170.29671458071002,166.5759151985116,169.10181229590913,503584
1977-04-25,169.10181229590913,169.10181229590913,164.5368573743691,165.6190499515093,540961
