Date,Open,High,Low,Close,Volume
1977-03-11,111.46445928503796,112.59517212409027,110.74385408537783,111.46445928503796,475789
1977-03-14,111.46445928503796,113.69883713770304,111.46445928503796,112.14041928513069,379400
1977-03-15,112.14041928513069,112.14041928513069,107.62058340679705,107.7577389410187,525214
1977-03-16,107.7577389410187,111.0861137574104,107.7577389410187,110.31286987917683,470143
1977-03-17,110.31286987917683,111.95028444759821,109.40513620143155,110.68831698973315,581569
1977-03-18,110.68831698973315,110.68831698973315,102.22099951793763,102.34867077698266,513077
1977-03-21,102.34867077698266,105.94407683783227,102.34867077698266,104.90446016263452,527611
1977-03-22,104.90446016263452,109.65496997599554,104.90446016263452,108.84932330237422,634609
1977-03-23,108.84932330237422,108.84932330237422,104.91367164161899,106.16499293100468,572388
1977-03-24,106.16499293100468,110.95798643507413,106.16499293100468,110.36754397017557,565797
1977-03-25,110.36754397017557,112.70542130761685,109.77870827297961,111.24394694068907,506213
1977-03-28,111.24394694068907,114.84181848199817,111.24394694068907,114.83597432047947,498471
1977-03-29,114.83597432047947,119.76364304446986,114.83597432047947,118.67359838601297,469426
1977-03-30,118.67359838601297,119.79010316229287,118.09573307921931,118.3933338707984,452473
1977-03-31,118.3933338707984,119.79858962689569,118.3933338707984,119.72643210752858,460524
1977-04-01,119.72643210752858,120.2288360941961,118.60121504980208,119.0066630113259,501683
1977-04-04,119.0066630113259,119.0066630113259,113.45306237763336,114.63713241151369,491782
1977-04-05,114.63713241151369,119.4623409698918,114.63713241151369,117.9466154719028,526864
1977-04-06,117.9466154719028,117.9466154719028,112.95695926257598,113.879173874705,611599
1977-04-07,113.879173874705,113.879173874705,112.3996526010618,112.48279484071787,401597
1977-04-08,112.48279484071787,112.48279484071787,104.17913699125252,105.36698943523794,558231
1977-04-11,105.36698943523794,105.53366211499983,104.19593571992122,105.14976860990606,520080
1977-04-12,105.14976860990606,105.14976860990606,101.15527155559361,102.22470276138202,473828
1977-04-13,102.22470276138202,104.35328597550614,102.22470276138202,104.16083057669137,569082
1977-04-14,104.16083057669137,105.8743865313452,103.53024037137396,104.54420866533299,509691
1977-04-15,104.54420866533299,107.1614187420712,104.54420866533299,106.66926293915154,482198
1977-04-18,106.66926293915154,112.69882084161218,106.66926293915154,111.03425712041438,410667
1977-04-19,111.03425712041438,112.51834332318968,111.03425712041438,111.45178524131988,424841
1977-04-20,111.45178524131988,111.45178524131988,109.33064701970703,109.36162340294833,532106
1977-04-21,109.36162340294833,111.10922064095055,109.36162340294833,110.17720670437701,464247
1977-04-22,110.17720670437701,116.10509012167658,110.17720670437701,114.409460645065,420310
1977-04-25,114.409460645065,114.409460645065,112.27438638798684,112.33149314082885,439388
1977-04-26,112.33149314082885,112.33149314082885,109.01982037706294,110.46292394209986,585961
1977-04-27,110.46292394209986,110.46292394209986,107.51271382905652,108.02111452859363,479729
1977-04-28,108.02111452859363,108.02111452859363,99.78996622317723,100.66142432468251,643916
1977-04-29,100.66142432468251,105.26596427002136,100.66142432468251,104.33847895134859,465587
1977-05-02,104.33847895134859,106.62020309420366,104.33847895134859,105.42830771773428,506194
1977-05-03,105.42830771773428,111.8258326407943,105.42830771773428,110.49590066303625,474624
1977-05-04,110.49590066303625,110.49590066303625,104.50323617285767,106.08336792040369,463605
1977-05-05,106.08336792040369,106.08336792040369,98.83724726798704,99.84293007782459,404550
1977-05-06,99.84293007782459,110.24646829042484,99.84293007782459,108.6662105917474,472169
1977-05-09,108.6662105917474,108.6662105917474,105.01165130382472,105.84232216137363,476032
1977-05-10,105.84232216137363,112.85210933648126,105.84232216137363,111.45647986671726,406281
1977-05-11,111.45647986671726,116.44637263221459,111.45647986671726,114.87291356964163,404710
1977-05-12,114.87291356964163,120.10505692937792,114.87291356964163,118.69094108342274,393120
1977-05-13,118.69094108342274,118.69094108342274,116.77777530958183,117.19754404692553,571896
1977-05-16,117.19754404692553,123.56448919428627,117.19754404692553,122.58258153136939,525352
1977-05-17,122.58258153136939,127.28037272506212,122.58258153136939,125.77073228602016,468356
1977-05-18,125.77073228602016,125.77073228602016,117.18294454867879,118.24228720145149,425446
1977-05-19,118.24228720145149,118.24228720145149,114.42587035473193,114.4346241287079,394276
1977-05-20,114.4346241287079,115.0754925242492,114.4346241287079,114.89911225796573,447528
1977-05-23,114.89911225796573,114.89911225796573,111.18314807342178,111.97932280640812,469976
1977-05-24,111.97932280640812,113.94257294593221,111.4744518340285,112.7999030245879,446996
1977-05-25,112.7999030245879,119.69701859620974,112.7999030245879,118.95395629195198,507925
1977-05-26,118.95395629195198,122.09614605132252,118.95395629195198,122.0689250514887,604854
1977-05-27,122.0689250514887,122.0689250514887,114.54770464161048,114.65090274909358,584184
1977-05-30,114.65090274909358,115.3636968038171,113.8404526112359,113.93517639592682,449197
1977-05-31,113.93517639592682,113.93517639592682,112.12867528130673,112.1294158818745,447606
1977-06-01,112.1294158818745,116.49572698452714,112.1294158818745,115.01627948640652,606294
1977-06-02,115.01627948640652,124.13903194454691,115.01627948640652,123.47283929652653,450550
1977-06-03,123.47283929652653,123.47283929652653,116.13130220754074,116.91074712696198,552798
1977-06-06,116.91074712696198,116.91074712696198,114.20289854551037,115.15184418354593,439460
1977-06-07,115.15184418354593,115.15184418354593,111.63624853390115,112.3443163416912,494142
1977-06-08,112.3443163416912,112.3443163416912,108.43877038677178,109.30648070333999,336106
1977-06-09,109.30648070333999,110.18418825174885,108.10990995050639,109.66314107976173,498140
1977-06-10,109.66314107976173,112.82976023442036,109.66314107976173,112.71773439648221,622872
1977-06-13,112.71773439648221,119.23247432716373,112.71773439648221,117.9712236110305,490995
1977-06-14,117.9712236110305,122.6171645248643,117.9712236110305,122.28285181528942,594157
1977-06-15,122.28285181528942,123.66665491432113,121.89263582723288,122.15707144964715,548038
1977-06-16,122.15707144964715,122.15707144964715,118.22453458041356,119.13590314979548,457610
1977-06-17,119.13590314979548,119.13590314979548,114.7039903274119,115.53701475507201,424806
1977-06-20,115.53701475507201,115.53701475507201,113.17338757958139,114.42017448337782,540063
1977-06-21,114.42017448337782,114.42017448337782,111.02354944221366,111.30595979798424,494618
1977-06-22,111.30595979798424,111.30595979798424,106.43789170726134,107.9626214421735,472899
1977-06-23,107.9626214421735,109.34245614425387,107.86054077511707,109.3306930107107,544554
1977-06-24,109.3306930107107,109.3306930107107,108.29944452147544,108.63933127078825,465369
1977-06-27,108.63933127078825,108.63933127078825,102.94048849896522,103.7173419512058,627388
1977-06-28,103.7173419512058,108.03252061444837,103.7173419512058,107.92160900333278,393343
1977-06-29,107.92160900333278,107.92160900333278,104.4051069646671,105.75322078008438,455645
1977-06-30,105.75322078008438,106.87191079887552,104.94603543906813,105.82150831812048,555778
1977-07-01,105.82150831812048,106.42821123111231,104.87229974265192,106.0903097998717,577675
1977-07-04,106.0903097998717,108.77723092277336,106.0903097998717,107.21610986618713,420685
1977-07-05,107.21610986618713,109.0656471017764,107.21610986618713,107.85147955085591,418411
1977-07-06,107.85147955085591,108.62129780197264,106.25563117977772,107.84632692664593,533606
1977-07-07,107.84632692664593,107.84632692664593,105.64766785739852,106.40883716454026,555918
1977-07-08,106.40883716454026,106.40883716454026,100.50876428889028,101.80580338120505,430675
1977-07-11,101.80580338120505,106.22132578000978,101.80580338120505,104.69834754570084,342114
1977-07-12,104.69834754570084,107.40385191906556,104.61447243984539,105.92146626567703,461594
1977-07-13,105.92146626567703,105.92146626567703,102.60166532191425,102.67365725376483,429824
1977-07-14,102.67365725376483,103.22329193497892,101.20631401874637,101.70933208467463,353939
1977-07-15,101.70933208467463,103.68430585131107,101.16287614172276,102.32805946349428,553137
1977-07-18,102.32805946349428,103.50697657566496,102.32805946349428,103.08709154429408,485596
1977-07-19,103.08709154429408,103.08709154429408,98.3758603012718,99.85851445156746,588724
1977-07-20,99.85851445156746,100.07520592053625,98.38043026879133,99.8444377837059,564859
1977-07-21,99.8444377837059,99.8444377837059,95.39804369790843,96.60442808776465,446861
1977-07-22,96.60442808776465,96.60442808776465,93.34315011224543,94.76068400452112,494780
1977-07-25,94.76068400452112,94.76068400452112,92.05488803982765,92.14825051423925,450815
1977-07-26,92.14825051423925,92.14825051423925,87.77858046904397,88.81479844948215,580197
1977-07-27,88.81479844948215,88.81479844948215,86.95142594006782,87.16396237992096,473920
1977-07-28,87.16396237992096,87.16396237992096,85.77453609198673,86.64446803666705,434525
1977-07-29,86.64446803666705,86.64446803666705,82.83529478512224,82.8503190711189,504219
1977-08-01,82.8503190711189,85.21459330678091,82.8503190711189,84.65224476409452,493211
1977-08-02,84.65224476409452,88.21112118691622,84.65224476409452,86.97000895411911,558878
1977-08-03,86.97000895411911,86.97000895411911,84.98689653849371,85.29691228981939,546993
1977-08-04,85.29691228981939,86.63453187795322,85.29691228981939,86.3881366996587,570876
1977-08-05,86.3881366996587,87.83907840130288,86.07083724155467,86.94051587688365,508937
1977-08-08,86.94051587688365,88.53995462445654,86.94051587688365,87.75062994404438,538595
1977-08-09,87.75062994404438,87.75062994404438,86.25569511914257,86.90899808881422,482424
1977-08-10,86.90899808881422,86.90899808881422,80.49232910078885,81.67151071721467,474592
1977-08-11,81.67151071721467,86.01784468964233,81.67151071721467,85.31091142838821,416909
1977-08-12,85.31091142838821,86.5967634490842,84.81172413507431,85.72179780488037,471000
1977-08-15,85.72179780488037,85.72179780488037,82.91565734633097,83.94315916647135,414966
1977-08-16,83.94315916647135,86.74839467568226,83.94315916647135,86.60707117358305,628419
1977-08-17,86.60707117358305,86.60707117358305,83.25931655595076,83.67603182587553,352849
1977-08-18,83.67603182587553,83.67603182587553,82.68613276634608,83.44406314849279,487025
1977-08-19,83.44406314849279,83.44406314849279,82.15945996830725,83.16361473249947,491129
1977-08-22,83.16361473249947,83.16361473249947,78.04886278301879,79.18528785123586,429708
1977-08-23,79.18528785123586,79.18528785123586,76.28864663462636,77.15842068397038,470398
1977-08-24,77.15842068397038,77.15842068397038,74.63974727374801,75.07498626021099,539573
1977-08-25,75.07498626021099,75.2355548922143,74.66321167513512,75.0406119669743,723481
1977-08-26,75.0406119669743,80.32355914480247,75.0406119669743,80.21125247555167,499025
1977-08-29,80.21125247555167,80.21125247555167,77.71373670035594,78.19579198360032,465606
1977-08-30,78.19579198360032,78.19579198360032,76.61846882231647,77.25814009666641,605834
1977-08-31,77.25814009666641,81.15019359733344,77.25814009666641,80.26698014593512,517541
1977-09-01,80.26698014593512,80.26698014593512,77.94045240171856,78.26731976965384,393002
1977-09-02,78.26731976965384,78.26731976965384,76.60020986182047,77.09739209299111,504618
1977-09-05,77.09739209299111,79.56058230521934,77.09739209299111,78.49665596087422,562807
1977-09-06,78.49665596087422,80.8966503468594,78.49665596087422,79.73049850117563,386984
1977-09-07,79.73049850117563,79.73049850117563,76.62171944616205,76.99680544901068,530211
1977-09-08,76.99680544901068,79.15230954236793,76.99680544901068,78.93333267514252,528837
1977-09-09,78.93333267514252,80.2705572828363,78.93333267514252,80.1976105225134,579656
1977-09-12,80.1976105225134,80.1976105225134,79.24380857921864,79.61282712268391,538694
1977-09-13,79.61282712268391,79.61282712268391,77.04835560746635,77.96159531087018,269607
1977-09-14,77.96159531087018,83.1115693232771,77.96159531087018,82.4963544726914,445547
1977-09-15,82.4963544726914,84.38766426446473,82.4963544726914,83.92161195557206,312202
