Date,Open,High,Low,Close,Volume
1977-03-11,231.1983734119614,232.05711943812133,230.21092518802374,231.1983734119614,585588
1977-03-14,231.1983734119614,235.64962239058215,231.1803933601506,233.67079096936888,468957
1977-03-15,233.67079096936888,234.11668371965524,231.209940325908,233.92248240790803,472396
1977-03-16,233.92248240790803,233.92248240790803,226.8836716109083,229.2706333038989,405224
1977-03-17,229.2706333038989,231.69475686001238,225.78060386351632,228.69959574898115,525946
1977-03-18,228.69959574898115,228.69959574898115,216.77033894866426,219.71354553362568,445294
1977-03-21,219.71354553362568,219.71354553362568,213.4585967359625,215.39402177350075,478079
1977-03-22,215.39402177350075,217.34996388085312,214.55062837509797,215.493312455883,550155
1977-03-23,215.493312455883,215.493312455883,210.16797503312387,213.1301840624085,456628
1977-03-24,213.1301840624085,222.60223574566842,213.1301840624085,222.24513422724405,452433
1977-03-25,222.24513422724405,223.99034112880292,220.85554813384118,222.7191192223192,503806
1977-03-28,222.7191192223192,222.7191192223192,215.35460181922576,218.01726137913275,501383
1977-03-29,218.01726137913275,225.48108292302518,218.01726137913275,224.32382183464213,525533
1977-03-30,224.32382183464213,224.32382183464213,221.9876568819159,223.29454249155722,339723
1977-03-31,223.29454249155722,223.29454249155722,216.71626033706096,219.3460178728243,357202
1977-04-01,219.3460178728243,219.3460178728243,211.30689503029396,214.3164521951654,541385
1977-04-04,214.3164521951654,214.3164521951654,213.1415549692618,213.23126275420825,665801
1977-04-05,213.23126275420825,213.23126275420825,207.36712543734,210.4632475888186,485246
1977-04-06,210.4632475888186,210.4632475888186,201.89473335951902,203.34284404318274,571162
1977-04-07,203.34284404318274,203.37721199783653,202.08767497798476,203.04047286017752,474263
1977-04-08,203.04047286017752,203.04047286017752,195.29324902862882,195.98565782249682,543113
1977-04-11,195.98565782249682,195.98565782249682,192.80590132625608,193.1186165061832,461133
1977-04-12,193.1186165061832,193.1186165061832,189.2803300228882,190.84922328886742,436826
1977-04-13,190.84922328886742,191.3998224095312,189.30646519402595,190.92687620648465,498536
1977-04-14,190.92687620648465,190.92687620648465,187.81128407871913,188.29414740051735,628426
1977-04-15,188.29414740051735,192.35881753255248,187.46553570934083,189.63561712715304,522665
1977-04-18,189.63561712715304,195.72032781163674,189.63561712715304,193.37659950609915,431871
1977-04-19,193.37659950609915,197.8208998459249,193.37659950609915,195.64271866718803,495858
1977-04-20,195.64271866718803,195.64271866718803,189.75216586490797,192.3070669838842,576529
1977-04-21,192.3070669838842,192.59599488657042,191.20901921916106,192.36312371842078,509165
1977-04-22,192.36312371842078,202.1653043160618,192.36312371842078,200.613910388744,395151
1977-04-25,200.613910388744,200.613910388744,194.3738809702554,195.8610597424878,491137
1977-04-26,195.8610597424878,195.8610597424878,189.71378124867115,190.17122567757966,475945
1977-04-27,190.17122567757966,197.04031679399296,190.17122567757966,194.43923974198657,628254
1977-04-28,194.43923974198657,194.43923974198657,190.47388874871382,193.30237974747897,497961
1977-04-29,193.30237974747897,193.30237974747897,186.9313808490327,188.97206300821819,544743
1977-05-02,188.97206300821819,193.5766093666674,188.97206300821819,192.13575212361354,454662
1977-05-03,192.13575212361354,192.13575212361354,186.73907932709986,189.20189359827154,512725
1977-05-04,189.20189359827154,189.20189359827154,187.01700877181094,187.65392346961892,460220
1977-05-05,187.65392346961892,187.65392346961892,177.4259384758844,178.8582412953041,483263
1977-05-06,178.8582412953041,179.77055917524217,177.45321240184,179.27599747514603,492278
1977-05-09,179.27599747514603,188.086478025379,179.27599747514603,186.22175272330966,498389
1977-05-10,186.22175272330966,190.19006458318478,185.8887328303196,187.77720529218573,490123
1977-05-11,187.77720529218573,193.14050442560017,187.77720529218573,190.73287225155832,491537
1977-05-12,190.73287225155832,196.8398998710677,190.73287225155832,194.55483082808558,410292
1977-05-13,194.55483082808558,195.07261212868272,193.00640200912673,194.42336716756,418849
1977-05-16,194.42336716756,198.53753001123223,193.25043365741004,195.99058009870933,499483
1977-05-17,195.99058009870933,195.99058009870933,191.6726357097512,193.0812561279252,474887
1977-05-18,193.0812561279252,193.0812561279252,187.99795829573884,190.04901773741523,554934
1977-05-19,190.04901773741523,191.79610070502227,189.2683337393266,190.7008752751149,482695
1977-05-20,190.7008752751149,201.41071819706363,190.7008752751149,199.71383370998277,416496
1977-05-23,199.71383370998277,203.25534864632627,199.71383370998277,202.75160275667315,463923
1977-05-24,202.75160275667315,203.11755569367534,199.64191191180498,200.23502343214824,593248
1977-05-25,200.23502343214824,202.42833672336425,199.4748242841473,202.365591879165,566042
1977-05-26,202.365591879165,204.0281064898715,200.0761802624865,202.61613303397044,590850
1977-05-27,202.61613303397044,202.61613303397044,195.3307231625289,196.22695095960614,527637
1977-05-30,196.22695095960614,198.94312170063188,196.22695095960614,197.8643639230737,610010
1977-05-31,197.8643639230737,200.3430306788907,195.5084607160023,197.55300278349222,502925
1977-06-01,197.55300278349222,199.9381655853805,196.9161308400256,198.85003523122137,483722
1977-06-02,198.85003523122137,198.85003523122137,192.93513731493277,195.40636761518397,626605
1977-06-03,195.40636761518397,199.02940799838268,193.95990597374706,196.38379769653926,537187
1977-06-06,196.38379769653926,196.38379769653926,192.9775176521815,193.11001843024638,507410
1977-06-07,193.11001843024638,193.11001843024638,184.6367443658761,187.0562252649051,639031
1977-06-08,187.0562252649051,187.0562252649051,179.42045676224294,181.35837698981152,650591
1977-06-09,181.35837698981152,182.05583215922474,178.8042420330419,179.57517045978824,438209
1977-06-10,179.57517045978824,179.57517045978824,177.87688877320437,178.50505117267815,480267
1977-06-13,178.50505117267815,178.50505117267815,175.2186722103144,175.67538357858618,455893
1977-06-14,175.67538357858618,182.11604458559776,175.67538357858618,181.1453993816873,549978
1977-06-15,181.1453993816873,181.1453993816873,179.92704342655495,181.01634906911815,574830
1977-06-16,181.01634906911815,181.01634906911815,171.72966844658225,171.8275023270081,403504
1977-06-17,171.8275023270081,172.27756702535666,171.6521020231343,171.89674875600804,610076
1977-06-20,171.89674875600804,179.53072629836632,171.89674875600804,178.05197048070826,458536
1977-06-21,178.05197048070826,182.57190521905434,178.05197048070826,180.92953391274247,481002
1977-06-22,180.92953391274247,180.92953391274247,174.51013698813972,176.58494146038566,573325
1977-06-23,176.58494146038566,181.2882651027581,176.58494146038566,178.7155248088289,564258
1977-06-24,178.7155248088289,178.7155248088289,175.0724424618474,175.52199180604066,652392
1977-06-27,175.52199180604066,175.8615435110893,171.43138761025324,173.78366812097576,583333
1977-06-28,173.78366812097576,174.44313841544118,169.7688093317102,171.9365428239957,519123
1977-06-29,171.9365428239957,173.1857876298697,170.95217618448802,171.11977351167099,532218
1977-06-30,171.11977351167099,171.48962890358487,169.7985416678233,170.9256406929371,459407
1977-07-01,170.9256406929371,170.9256406929371,162.98223677968568,165.27316794174052,424045
1977-07-04,165.27316794174052,167.43536083324906,165.27316794174052,166.26633887818298,583666
1977-07-05,166.26633887818298,170.14162922650138,165.72346419427603,167.85700825889685,421048
1977-07-06,167.85700825889685,170.11007910961166,166.63701350859802,168.18277591639978,620619
1977-07-07,168.18277591639978,168.18277591639978,161.0475869952518,161.9828528490822,446601
1977-07-08,161.9828528490822,161.9828528490822,155.0660122503418,157.414617059627,384517
1977-07-11,157.414617059627,160.07169816296332,157.414617059627,158.83914109008592,379930
1977-07-12,158.83914109008592,158.83914109008592,150.14513846713095,151.1037527800313,562452
1977-07-13,151.1037527800313,155.02592786032704,151.1037527800313,154.89344570268037,520349
1977-07-14,154.89344570268037,154.89344570268037,145.82731921947433,147.95469124099515,525618
1977-07-15,147.95469124099515,147.95469124099515,142.5402086446996,144.06436072622515,448247
1977-07-18,144.06436072622515,144.06436072622515,141.87143293926593,142.3395777229804,539554
1977-07-19,142.3395777229804,142.3395777229804,138.6735666966391,140.1533345256001,491305
1977-07-20,140.1533345256001,141.91132114682134,139.6903629431987,140.69269471045982,501422
1977-07-21,140.69269471045982,143.00775630668187,139.57122273839855,140.96180726974455,733891
