Date,Open,High,Low,Close,Volume
1977-03-11,273.71689531572065,274.9772519785055,271.03012554105203,273.71689531572065,479168
1977-03-14,273.71689531572065,278.88352407942784,272.4264389178986,276.52641081817137,600348
1977-03-15,276.52641081817137,277.68496888313996,273.9320376778538,275.0338834770991,595299
1977-03-16,275.0338834770991,291.03704570488327,275.0338834770991,289.3691068481698,427625
1977-03-17,289.3691068481698,289.3691068481698,285.5236528681041,288.76087007055696,575380
1977-03-18,288.76087007055696,294.07032840596014,288.76087007055696,293.8827689580791,471832
1977-03-21,293.8827689580791,293.8827689580791,280.9317709124979,284.6602577982066,380728
1977-03-22,284.6602577982066,298.80026511720513,284.6602577982066,294.94615375376014,553207
1977-03-23,294.94615375376014,294.94615375376014,291.0331077454382,291.61306895785543,473135
1977-03-24,291.61306895785543,294.99284445143195,289.1978673890094,291.2195000216545,366928
1977-03-25,291.2195000216545,291.2195000216545,286.3266088072313,288.1033937265242,463937
1977-03-28,288.1033937265242,288.1033937265242,274.77716584558686,278.5996662752994,558821
1977-03-29,278.5996662752994,295.1077087357651,278.5996662752994,292.16112657411185,408646
1977-03-30,292.16112657411185,292.16112657411185,271.0353723706455,273.8779410864226,516243
1977-03-31,273.8779410864226,292.7606008833066,273.8779410864226,288.72221897974293,538665
1977-04-01,288.72221897974293,288.72221897974293,280.1004338579582,283.01391195176154,447355
1977-04-04,283.01391195176154,283.20835906387373,277.4523368834951,279.88090303703325,602821
1977-04-05,279.88090303703325,297.151206216545,279.88090303703325,296.27180916394593,459316
1977-04-06,296.27180916394593,296.27180916394593,285.81912415862655,290.0990138129023,714195
1977-04-07,290.0990138129023,290.0990138129023,278.3719664050936,282.17128855037447,554300
1977-04-08,282.17128855037447,282.17128855037447,254.8350337653784,256.9381350029649,505444
1977-04-11,256.9381350029649,264.3953295292795,256.9381350029649,261.55709704026214,603900
1977-04-12,261.55709704026214,272.3536430086363,261.55709704026214,269.17931436001766,499838
1977-04-13,269.17931436001766,279.76828140259965,269.17931436001766,277.5024120743712,540074
1977-04-14,277.5024120743712,300.09774978723067,277.5024120743712,296.7150242001367,504426
1977-04-15,296.7150242001367,296.7150242001367,281.69848062982487,282.6291710139714,466717
1977-04-18,282.6291710139714,300.7926199330043,282.6291710139714,297.4674796444543,445401
1977-04-19,297.4674796444543,297.4674796444543,288.0557581179858,290.2757725309752,413670
1977-04-20,290.2757725309752,290.2757725309752,277.90599283779056,281.1005656856155,527303
1977-04-21,281.1005656856155,288.93084952564,281.1005656856155,287.7091541275697,496245
1977-04-22,287.7091541275697,304.7546750767616,287.7091541275697,302.938722259334,509545
1977-04-25,302.938722259334,314.601061473497,302.938722259334,314.28595575605067,554453
1977-04-26,314.28595575605067,317.22914838041305,313.1846079012688,316.79184722600075,360640
1977-04-27,316.79184722600075,326.04810359420276,316.79184722600075,324.7921991644508,611156
1977-04-28,324.7921991644508,324.7921991644508,314.76411677484947,315.46957739134353,500524
1977-04-29,315.46957739134353,335.80187195095425,315.46957739134353,334.63032585527856,528427
1977-05-02,334.63032585527856,334.63032585527856,315.6774052236114,317.72910543285127,413700
1977-05-03,317.72910543285127,317.72910543285127,317.1013623766409,317.285808132083,609382
1977-05-04,317.285808132083,322.4876518058358,317.285808132083,321.74455271971715,467017
1977-05-05,321.74455271971715,321.74455271971715,307.1870066341452,310.5789380071884,457957
1977-05-06,310.5789380071884,310.5789380071884,300.87008837148335,303.64837146047745,553142
1977-05-09,303.64837146047745,305.5293284376844,299.7356284714775,304.16519670481733,428850
1977-05-10,304.16519670481733,306.4478610515761,302.7035991278384,306.4321732287151,537738
1977-05-11,306.4321732287151,306.4321732287151,297.3674394701521,300.0552373690604,449053
1977-05-12,300.0552373690604,309.16461406369325,300.0552373690604,305.61850515481706,533069
1977-05-13,305.61850515481706,305.61850515481706,287.2712409167533,290.8057188474888,431813
1977-05-16,290.8057188474888,293.4502846683868,286.67297184730523,290.2905461193373,418912
1977-05-17,290.2905461193373,297.32760211840196,290.2905461193373,293.1104130219578,456737
1977-05-18,293.1104130219578,293.1104130219578,282.95163126965514,286.09900852873795,529134
1977-05-19,286.09900852873795,286.85016258208,279.9552536257754,283.20604839841616,604452
1977-05-20,283.20604839841616,303.87474681770533,283.20604839841616,299.42392672062834,672110
1977-05-23,299.42392672062834,299.42392672062834,296.2292267242465,296.8903783494666,485789
1977-05-24,296.8903783494666,304.4386859054045,296.8903783494666,303.4139170396374,549769
1977-05-25,303.4139170396374,306.0592042221753,300.15234267625436,303.2881166402391,470567
1977-05-26,303.2881166402391,319.52222848082005,303.2881166402391,316.3208331007726,544790
